id,region
2899,SOUTH
2900,SOUTH
2901,SOUTH
2902,SOUTH
2903,SOUTH
2904,SOUTH
2905,SOUTH
2906,NORTHEAST
2907,SOUTH
2908,SOUTH
2909,SOUTH
2910,SOUTH
2911,NORTHEAST
2912,NORTHEAST
2913,NORTHEAST
2914,SOUTH
2915,WEST
2916,NORTHEAST
2917,SOUTH
2918,SOUTH
2919,SOUTH
2920,NORTHEAST
2921,SOUTH
2922,NORTHEAST
2923,SOUTH
2924,NORTHEAST
2925,SOUTH
2926,SOUTH
2927,SOUTH
2928,NORTHEAST
2929,SOUTH
2930,NORTHEAST
2931,SOUTH
2932,SOUTH
2933,NORTHEAST
2934,SOUTH
2935,NORTHEAST
2936,SOUTH
2937,SOUTH
2938,NORTHEAST
2939,NORTHEAST
2940,SOUTH
2941,SOUTH
2942,SOUTH
2943,SOUTH
2944,NORTHEAST
2945,NORTHEAST
2946,SOUTH
2947,SOUTH
2948,SOUTH
2949,SOUTH
2950,NORTHEAST
2951,NORTHEAST
2952,SOUTH
2953,SOUTH
2954,NORTHEAST
2955,SOUTH
2956,NORTHEAST
2957,NORTHEAST
2958,SOUTH
2959,NORTHEAST
2960,SOUTH
2961,NORTHEAST
2962,SOUTH
2963,NORTHEAST
2964,SOUTH
2965,SOUTH
2966,SOUTH
2967,NORTHEAST
2968,SOUTH
2969,SOUTH
2970,SOUTH
2971,SOUTH
2972,NORTHEAST
2973,SOUTH
2974,NORTHEAST
2975,SOUTH
2976,SOUTH
2977,SOUTH
2978,NORTHEAST
2979,SOUTH
2980,NORTHEAST
2981,SOUTH
2982,SOUTH
2983,SOUTH
2984,SOUTH
2985,NORTHEAST
2986,SOUTH
2987,SOUTH
2988,SOUTH
2989,NORTHEAST
2990,NORTHEAST
2991,SOUTH
2992,SOUTH
2993,NORTHEAST
2994,SOUTH
2995,NORTHEAST
2996,NORTHEAST
2997,NORTHEAST
2998,NORTHEAST
2999,NORTHEAST
3000,NORTHEAST
3001,SOUTH
3002,NORTHEAST
3003,SOUTH
3004,NORTHEAST
3005,SOUTH
3006,NORTHEAST
3007,SOUTH
3008,NORTHEAST
3009,SOUTH
3010,NORTHEAST
3011,SOUTH
3012,SOUTH
3013,SOUTH
3014,SOUTH
3015,NORTHEAST
3016,SOUTH
3017,SOUTH
3018,SOUTH
3019,SOUTH
3020,SOUTH
3021,NORTHEAST
3022,SOUTH
3023,SOUTH
3024,SOUTH
3025,SOUTH
3026,SOUTH
3027,SOUTH
3028,NORTHEAST
3029,SOUTH
3030,SOUTH
3031,SOUTH
3032,SOUTH
3033,NORTHEAST
3034,NORTHEAST
3035,SOUTH
3036,NORTHEAST
3037,SOUTH
3038,SOUTH
3039,SOUTH
3040,SOUTH
3041,SOUTH
3042,SOUTH
3043,SOUTH
3044,SOUTH
3045,SOUTH
3046,SOUTH
3047,SOUTH
3048,SOUTH
3049,NORTHEAST
3050,SOUTH
3051,SOUTH
3052,NORTHEAST
3053,SOUTH
3054,SOUTH
3055,SOUTH
3056,SOUTH
3057,SOUTH
3058,SOUTH
3059,NORTHEAST
3060,SOUTH
3061,SOUTH
3062,SOUTH
3063,SOUTH
3064,SOUTH
3065,NORTHEAST
3066,SOUTH
3067,SOUTH
3068,SOUTH
3069,SOUTH
3070,SOUTH
3071,SOUTH
3072,SOUTH
3073,SOUTH
3074,SOUTH
3075,SOUTH
3076,SOUTH
3077,SOUTH
3078,SOUTH
3079,NORTHEAST
3080,SOUTH
3081,NORTHEAST
3082,NORTHEAST
3083,NORTHEAST
3084,SOUTH
3085,SOUTH
3086,SOUTH
3087,SOUTH
3088,NORTHEAST
3089,NORTHEAST
3090,SOUTH
3091,NORTHEAST
3092,SOUTH
3093,NORTHEAST
3094,SOUTH
3095,NORTHEAST
3096,NORTHEAST
3097,SOUTH
3098,NORTHEAST
3099,NORTHEAST
3100,NORTHEAST
3101,SOUTH
3102,SOUTH
3103,SOUTH
3104,NORTHEAST
3105,NORTHEAST
3106,NORTHEAST
3107,SOUTH
3108,SOUTH
3109,SOUTH
3110,SOUTH
3111,NORTHEAST
3112,SOUTH
3113,SOUTH
3114,NORTHEAST
3115,NORTHEAST
3116,NORTHEAST
3117,SOUTH
3118,NORTHEAST
3119,SOUTH
3120,NORTHEAST
3121,SOUTH
3122,SOUTH
3123,SOUTH
3124,SOUTH
3125,SOUTH
3126,SOUTH
3127,NORTHEAST
3128,SOUTH
3129,NORTHEAST
3130,SOUTH
3131,SOUTH
3132,NORTHEAST
3133,SOUTH
3134,SOUTH
3135,SOUTH
3136,SOUTH
3137,SOUTH
3138,SOUTH
3139,SOUTH
3140,NORTHEAST
3141,SOUTH
3142,NORTHEAST
3143,SOUTH
3144,NORTHEAST
3145,SOUTH
3146,SOUTH
3147,NORTHEAST
3148,SOUTH
3149,NORTHEAST
3150,NORTHEAST
3151,NORTHEAST
3152,SOUTH
3153,NORTHEAST
3154,NORTHEAST
3155,NORTHEAST
3156,NORTHEAST
3157,SOUTH
3158,NORTHEAST
3159,SOUTH
3160,SOUTH
3161,SOUTH
3162,NORTHEAST
3163,SOUTH
3164,NORTHEAST
3165,SOUTH
3166,NORTHEAST
3167,SOUTH
3168,NORTHEAST
3169,SOUTH
3170,SOUTH
3171,SOUTH
3172,NORTHEAST
3173,SOUTH
3174,SOUTH
3175,SOUTH
3176,SOUTH
3177,SOUTH
3178,NORTHEAST
3179,SOUTH
3180,NORTHEAST
3181,NORTHEAST
3182,SOUTH
3183,SOUTH
3184,SOUTH
3185,SOUTH
3186,SOUTH
3187,SOUTH
3188,SOUTH
3189,SOUTH
3190,NORTHEAST
3191,SOUTH
3192,SOUTH
3193,SOUTH
3194,SOUTH
3195,SOUTH
3196,SOUTH
3197,SOUTH
3198,SOUTH
3199,SOUTH
3200,NORTHEAST
3201,NORTHEAST
3202,SOUTH
3203,SOUTH
3204,SOUTH
3205,SOUTH
3206,SOUTH
3207,SOUTH
3208,SOUTH
3209,SOUTH
3210,SOUTH
3211,SOUTH
3212,SOUTH
3213,SOUTH
3214,SOUTH
3215,SOUTH
3216,SOUTH
3217,NORTHEAST
3218,SOUTH
3219,SOUTH
3220,SOUTH
3221,SOUTH
3222,NORTHEAST
3223,SOUTH
3224,SOUTH
3225,SOUTH
3226,SOUTH
3227,SOUTH
3228,SOUTH
3229,NORTHEAST
3230,SOUTH
3231,SOUTH
3232,SOUTH
3233,SOUTH
3234,SOUTH
3235,SOUTH
3236,SOUTH
3237,SOUTH
3238,SOUTH
3239,NORTHEAST
3240,SOUTH
3241,SOUTH
3242,SOUTH
3243,SOUTH
3244,SOUTH
3245,SOUTH
3246,SOUTH
3247,SOUTH
3248,SOUTH
3249,NORTHEAST
3250,NORTHEAST
3251,NORTHEAST
3252,SOUTH
3253,SOUTH
3254,NORTHEAST
3255,SOUTH
3256,SOUTH
3257,SOUTH
3258,SOUTH
3259,SOUTH
3260,SOUTH
3261,SOUTH
3262,SOUTH
3263,NORTHEAST
3264,SOUTH
3265,NORTHEAST
3266,SOUTH
3267,SOUTH
3268,NORTHEAST
3269,NORTHEAST
3270,SOUTH
3271,SOUTH
3272,SOUTH
3273,SOUTH
3274,NORTHEAST
3275,SOUTH
3276,SOUTH
3277,SOUTH
3278,NORTHEAST
3279,NORTHEAST
3280,SOUTH
3281,SOUTH
3282,SOUTH
3283,NORTHEAST
3284,SOUTH
3285,SOUTH
3286,NORTHEAST
3287,NORTHEAST
3288,SOUTH
3289,NORTHEAST
3290,NORTHEAST
3291,NORTHEAST
3292,NORTHEAST
3293,NORTHEAST
3294,NORTHEAST
3295,NORTHEAST
3296,SOUTH
3297,NORTHEAST
3298,SOUTH
3299,NORTHEAST
3300,NORTHEAST
3301,NORTHEAST
3302,NORTHEAST
3303,SOUTH
3304,NORTHEAST
3305,SOUTH
3306,NORTHEAST
3307,SOUTH
3308,NORTHEAST
3309,NORTHEAST
3310,SOUTH
3311,NORTHEAST
3312,SOUTH
3313,SOUTH
3314,SOUTH
3315,NORTHEAST
3316,NORTHEAST
3317,NORTHEAST
3318,SOUTH
3319,SOUTH
3320,SOUTH
3321,SOUTH
3322,NORTHEAST
3323,SOUTH
3324,NORTHEAST
3325,SOUTH
3326,SOUTH
3327,SOUTH
3328,NORTHEAST
3329,NORTHEAST
3330,NORTHEAST
3331,SOUTH
3332,SOUTH
3333,NORTHEAST
3334,NORTHEAST
3335,SOUTH
3336,NORTHEAST
3337,NORTHEAST
3338,NORTHEAST
3339,SOUTH
3340,NORTHEAST
3341,SOUTH
3342,NORTHEAST
3343,SOUTH
3344,SOUTH
3345,NORTHEAST
3346,SOUTH
3347,SOUTH
3348,SOUTH
3349,SOUTH
3350,SOUTH
3351,SOUTH
3352,NORTHEAST
3353,SOUTH
3354,NORTHEAST
3355,SOUTH
3356,NORTHEAST
3357,SOUTH
3358,SOUTH
3359,SOUTH
3360,SOUTH
3361,NORTHEAST
3362,SOUTH
3363,NORTHEAST
3364,NORTHEAST
3365,NORTHEAST
3366,NORTHEAST
3367,NORTHEAST
3368,NORTHEAST
3369,NORTHEAST
3370,NORTHEAST
3371,SOUTH
3372,NORTHEAST
3373,SOUTH
3374,SOUTH
3375,NORTHEAST
3376,NORTHEAST
3377,SOUTH
3378,NORTHEAST
3379,NORTHEAST
3380,NORTHEAST
3381,SOUTH
3382,NORTHEAST
3383,SOUTH
3384,SOUTH
3385,SOUTH
3386,NORTHEAST
3387,SOUTH
3388,SOUTH
3389,NORTHEAST
3390,SOUTH
3391,SOUTH
3392,NORTHEAST
3393,SOUTH
3394,SOUTH
3395,NORTHEAST
3396,SOUTH
3397,NORTHEAST
3398,SOUTH
3399,SOUTH
3400,NORTHEAST
3401,NORTHEAST
3402,SOUTH
3403,NORTHEAST
3404,SOUTH
3405,NORTHEAST
3406,SOUTH
3407,SOUTH
3408,NORTHEAST
3409,SOUTH
3410,NORTHEAST
3411,SOUTH
3412,SOUTH
3413,SOUTH
3414,NORTHEAST
3415,SOUTH
3416,SOUTH
3417,SOUTH
3418,SOUTH
3419,SOUTH
3420,SOUTH
3421,SOUTH
3422,NORTHEAST
3423,SOUTH
3424,SOUTH
3425,SOUTH
3426,SOUTH
3427,SOUTH
3428,NORTHEAST
3429,NORTHEAST
3430,NORTHEAST
3431,SOUTH
3432,NORTHEAST
3433,NORTHEAST
3434,SOUTH
3435,NORTHEAST
3436,NORTHEAST
3437,NORTHEAST
3438,SOUTH
3439,SOUTH
3440,SOUTH
3441,NORTHEAST
3442,SOUTH
3443,NORTHEAST
3444,SOUTH
3445,NORTHEAST
3446,NORTHEAST
3447,SOUTH
3448,SOUTH
3449,SOUTH
3450,SOUTH
3451,SOUTH
3452,NORTHEAST
3453,SOUTH
3454,SOUTH
3455,SOUTH
3456,SOUTH
3457,SOUTH
3458,NORTHEAST
3459,SOUTH
3460,SOUTH
3461,SOUTH
3462,SOUTH
3463,SOUTH
3464,SOUTH
3465,SOUTH
3466,SOUTH
3467,SOUTH
3468,NORTHEAST
3469,NORTHEAST
3470,SOUTH
3471,SOUTH
3472,NORTHEAST
3473,NORTHEAST
3474,NORTHEAST
3475,SOUTH
3476,SOUTH
3477,NORTHEAST
3478,SOUTH
3479,SOUTH
3480,SOUTH
3481,SOUTH
3482,NORTHEAST
3483,SOUTH
3484,SOUTH
3485,SOUTH
3486,SOUTH
3487,SOUTH
3488,SOUTH
3489,SOUTH
3490,SOUTH
3491,NORTHEAST
3492,NORTHEAST
3493,NORTHEAST
3494,SOUTH
3495,NORTHEAST
3496,SOUTH
3497,SOUTH
3498,SOUTH
3499,SOUTH
3500,SOUTH
3501,SOUTH
3502,SOUTH
3503,NORTHEAST
3504,SOUTH
3505,SOUTH
3506,NORTHEAST
3507,SOUTH
3508,NORTHEAST
3509,SOUTH
3510,NORTHEAST
3511,SOUTH
3512,NORTHEAST
3513,SOUTH
3514,NORTHEAST
3515,SOUTH
3516,NORTHEAST
3517,NORTHEAST
3518,NORTHEAST
3519,SOUTH
3520,SOUTH
3521,NORTHEAST
3522,NORTHEAST
3523,SOUTH
3524,SOUTH
3525,NORTHEAST
3526,SOUTH
3527,NORTHEAST
3528,NORTHEAST
3529,SOUTH
3530,NORTHEAST
3531,SOUTH
3532,SOUTH
3533,SOUTH
3534,SOUTH
3535,SOUTH
3536,SOUTH
3537,SOUTH
3538,SOUTH
3539,NORTHEAST
3540,NORTHEAST
3541,SOUTH
3542,NORTHEAST
3543,SOUTH
3544,SOUTH
3545,NORTHEAST
3546,SOUTH
3547,SOUTH
3548,NORTHEAST
3549,SOUTH
3550,SOUTH
3551,SOUTH
3552,SOUTH
3553,NORTHEAST
3554,NORTHEAST
3555,SOUTH
3556,SOUTH
3557,NORTHEAST
3558,SOUTH
3559,SOUTH
3560,SOUTH
3561,SOUTH
3562,NORTHEAST
3563,NORTHEAST
3564,NORTHEAST
3565,SOUTH
3566,SOUTH
3567,SOUTH
3568,NORTHEAST
3569,SOUTH
3570,NORTHEAST
3571,NORTHEAST
3572,NORTHEAST
3573,SOUTH
3574,SOUTH
3575,SOUTH
3576,SOUTH
3577,SOUTH
3578,SOUTH
3579,SOUTH
3580,NORTHEAST
3581,SOUTH
3582,NORTHEAST
3583,SOUTH
3584,NORTHEAST
3585,SOUTH
3586,SOUTH
3587,NORTHEAST
3588,SOUTH
3589,SOUTH
3590,SOUTH
3591,SOUTH
3592,SOUTH
3593,SOUTH
3594,SOUTH
3595,SOUTH
3596,SOUTH
3597,SOUTH
3598,SOUTH
3599,SOUTH
3600,SOUTH
3601,SOUTH
3602,SOUTH
3603,SOUTH
3604,SOUTH
3605,SOUTH
3606,SOUTH
3607,SOUTH
3608,NORTHEAST
3609,SOUTH
3610,SOUTH
3611,SOUTH
3612,SOUTH
3613,SOUTH
3614,NORTHEAST
3615,SOUTH
3616,NORTHEAST
3617,SOUTH
3618,SOUTH
3619,NORTHEAST
3620,SOUTH
3621,SOUTH
3622,NORTHEAST
3623,SOUTH
3624,SOUTH
3625,SOUTH
3626,SOUTH
3627,SOUTH
3628,NORTHEAST
3629,SOUTH
3630,SOUTH
3631,SOUTH
3632,NORTHEAST
3633,NORTHEAST
3634,SOUTH
3635,SOUTH
3636,SOUTH
3637,NORTHEAST
3638,NORTHEAST
3639,NORTHEAST
3640,SOUTH
3641,NORTHEAST
3642,SOUTH
3643,SOUTH
3644,SOUTH
3645,SOUTH
3646,NORTHEAST
3647,NORTHEAST
3648,SOUTH
3649,SOUTH
3650,SOUTH
3651,NORTHEAST
3652,SOUTH
3653,SOUTH
3654,NORTHEAST
3655,NORTHEAST
3656,SOUTH
3657,NORTHEAST
3658,SOUTH
3659,NORTHEAST
3660,SOUTH
3661,SOUTH
3662,SOUTH
3663,SOUTH
3664,NORTHEAST
3665,NORTHEAST
3666,SOUTH
3667,SOUTH
3668,SOUTH
3669,SOUTH
3670,NORTHEAST
3671,SOUTH
3672,NORTHEAST
3673,NORTHEAST
3674,NORTHEAST
3675,SOUTH
3676,NORTHEAST
3677,SOUTH
3678,SOUTH
3679,SOUTH
3680,NORTHEAST
3681,NORTHEAST
3682,SOUTH
3683,SOUTH
3684,SOUTH
3685,NORTHEAST
3686,SOUTH
3687,SOUTH
3688,SOUTH
3689,SOUTH
3690,SOUTH
3691,NORTHEAST
3692,NORTHEAST
3693,SOUTH
3694,SOUTH
3695,NORTHEAST
3696,NORTHEAST
3697,NORTHEAST
3698,SOUTH
3699,SOUTH
3700,SOUTH
3701,NORTHEAST
3702,SOUTH
3703,NORTHEAST
3704,NORTHEAST
3705,SOUTH
3706,SOUTH
3707,NORTHEAST
3708,SOUTH
3709,SOUTH
3710,SOUTH
3711,SOUTH
3712,NORTHEAST
3713,SOUTH
3714,SOUTH
3715,SOUTH
3716,NORTHEAST
3717,SOUTH
3718,SOUTH
3719,NORTHEAST
3720,SOUTH
3721,NORTHEAST
3722,SOUTH
3723,NORTHEAST
3724,SOUTH
3725,SOUTH
3726,NORTHEAST
3727,NORTHEAST
3728,NORTHEAST
3729,SOUTH
3730,NORTHEAST
3731,NORTHEAST
3732,NORTHEAST
3733,SOUTH
3734,SOUTH
3735,SOUTH
3736,SOUTH
3737,SOUTH
3738,NORTHEAST
3739,SOUTH
3740,SOUTH
3741,SOUTH
3742,SOUTH
3743,SOUTH
3744,SOUTH
3745,SOUTH
3746,SOUTH
3747,SOUTH
3748,SOUTH
3749,SOUTH
3750,SOUTH
3751,SOUTH
3752,NORTHEAST
3753,SOUTH
3754,NORTHEAST
3755,NORTHEAST
3756,NORTHEAST
3757,SOUTH
3758,SOUTH
3759,SOUTH
3760,SOUTH
3761,SOUTH
3762,NORTHEAST
3763,SOUTH
3764,SOUTH
3765,SOUTH
3766,NORTHEAST
3767,SOUTH
3768,NORTHEAST
3769,SOUTH
3770,SOUTH
3771,SOUTH
3772,NORTHEAST
3773,NORTHEAST
3774,NORTHEAST
3775,SOUTH
3776,NORTHEAST
3777,NORTHEAST
3778,NORTHEAST
3779,SOUTH
3780,SOUTH
3781,NORTHEAST
3782,NORTHEAST
3783,SOUTH
3784,SOUTH
3785,NORTHEAST
3786,SOUTH
3787,SOUTH
3788,NORTHEAST
3789,SOUTH
3790,SOUTH
3791,SOUTH
3792,NORTHEAST
3793,NORTHEAST
3794,SOUTH
3795,SOUTH
3796,SOUTH
3797,SOUTH
3798,SOUTH
3799,NORTHEAST
3800,SOUTH
3801,SOUTH
3802,SOUTH
3803,NORTHEAST
3804,SOUTH
3805,SOUTH
3806,SOUTH
3807,SOUTH
3808,SOUTH
3809,SOUTH
3810,NORTHEAST
3811,NORTHEAST
3812,SOUTH
3813,SOUTH
3814,SOUTH
3815,NORTHEAST
3816,SOUTH
3817,SOUTH
3818,NORTHEAST
3819,NORTHEAST
3820,NORTHEAST
3821,SOUTH
3822,SOUTH
3823,SOUTH
3824,SOUTH
3825,SOUTH
3826,SOUTH
3827,SOUTH
3828,SOUTH
3829,NORTHEAST
3830,SOUTH
3831,NORTHEAST
3832,NORTHEAST
3833,NORTHEAST
3834,SOUTH
3835,SOUTH
3836,NORTHEAST
3837,SOUTH
3838,SOUTH
3839,SOUTH
3840,SOUTH
3841,SOUTH
3842,SOUTH
3843,NORTHEAST
3844,SOUTH
3845,SOUTH
3846,NORTHEAST
3847,NORTHEAST
3848,NORTHEAST
3849,NORTHEAST
3850,SOUTH
3851,SOUTH
3852,NORTHEAST
3853,NORTHEAST
3854,NORTHEAST
3855,SOUTH
3856,SOUTH
3857,SOUTH
3858,SOUTH
3859,SOUTH
3860,NORTHEAST
3861,NORTHEAST
3862,SOUTH
3863,NORTHEAST
3864,NORTHEAST
3865,NORTHEAST
3866,NORTHEAST
3867,NORTHEAST
3868,NORTHEAST
3869,SOUTH
3870,NORTHEAST
3871,SOUTH
3872,SOUTH
3873,SOUTH
3874,SOUTH
3875,NORTHEAST
3876,SOUTH
3877,SOUTH
3878,SOUTH
3879,SOUTH
3880,SOUTH
3881,NORTHEAST
3882,NORTHEAST
3883,NORTHEAST
3884,SOUTH
3885,NORTHEAST
3886,SOUTH
3887,SOUTH
3888,SOUTH
3889,NORTHEAST
3890,NORTHEAST
3891,SOUTH
3892,SOUTH
3893,NORTHEAST
3894,NORTHEAST
3895,NORTHEAST
3896,NORTHEAST
3897,SOUTH
3898,SOUTH
3899,NORTHEAST
3900,SOUTH
3901,SOUTH
3902,SOUTH
3903,SOUTH
3904,SOUTH
3905,NORTHEAST
3906,NORTHEAST
3907,SOUTH
3908,SOUTH
3909,NORTHEAST
3910,SOUTH
3911,NORTHEAST
3912,NORTHEAST
3913,SOUTH
3914,SOUTH
3915,SOUTH
3916,SOUTH
3917,SOUTH
3918,NORTHEAST
3919,SOUTH
3920,NORTHEAST
3921,NORTHEAST
3922,NORTHEAST
3923,SOUTH
3924,SOUTH
3925,NORTHEAST
3926,NORTHEAST
3927,SOUTH
3928,SOUTH
3929,SOUTH
3930,SOUTH
3931,SOUTH
3932,NORTHEAST
3933,NORTHEAST
3934,SOUTH
3935,SOUTH
3936,SOUTH
3937,SOUTH
3938,SOUTH
3939,NORTHEAST
3940,SOUTH
3941,SOUTH
3942,SOUTH
3943,SOUTH
3944,NORTHEAST
3945,SOUTH
3946,SOUTH
3947,SOUTH
3948,SOUTH
3949,SOUTH
3950,SOUTH
3951,SOUTH
3952,SOUTH
3953,SOUTH
3954,SOUTH
3955,SOUTH
3956,SOUTH
3957,SOUTH
3958,SOUTH
3959,SOUTH
3960,SOUTH
3961,SOUTH
3962,SOUTH
3963,SOUTH
3964,SOUTH
3965,SOUTH
3966,SOUTH
3967,NORTHEAST
3968,SOUTH
3969,SOUTH
3970,SOUTH
3971,SOUTH
3972,SOUTH
3973,SOUTH
3974,SOUTH
3975,SOUTH
3976,SOUTH
3977,SOUTH
3978,SOUTH
3979,SOUTH
3980,SOUTH
3981,NORTHEAST
3982,NORTHEAST
3983,SOUTH
3984,NORTHEAST
3985,SOUTH
3986,NORTHEAST
3987,SOUTH
3988,SOUTH
3989,NORTHEAST
3990,NORTHEAST
3991,NORTHEAST
3992,SOUTH
3993,NORTHEAST
3994,SOUTH
3995,SOUTH
3996,SOUTH
3997,NORTHEAST
3998,NORTHEAST
3999,NORTHEAST
4000,SOUTH
4001,SOUTH
4002,SOUTH
4003,SOUTH
4004,NORTHEAST
4005,SOUTH
4006,NORTHEAST
4007,SOUTH
4008,NORTHEAST
4009,NORTHEAST
4010,SOUTH
4011,WEST
4012,SOUTH
4013,SOUTH
4014,SOUTH
4015,NORTHEAST
4016,SOUTH
4017,WEST
4018,SOUTH
4019,NORTHEAST
4020,SOUTH
4021,NORTHEAST
4022,NORTHEAST
4023,NORTHEAST
4024,NORTHEAST
4025,SOUTH
4026,SOUTH
4027,NORTHEAST
4028,NORTHEAST
4029,NORTHEAST
4030,SOUTH
4031,SOUTH
4032,SOUTH
4033,SOUTH
4034,SOUTH
4035,SOUTH
4036,SOUTH
4037,NORTHEAST
4038,NORTHEAST
4039,NORTHEAST
4040,SOUTH
4041,SOUTH
4042,SOUTH
4043,SOUTH
4044,SOUTH
4045,NORTHEAST
4046,SOUTH
4047,NORTHEAST
4048,NORTHEAST
4049,SOUTH
4050,SOUTH
4051,SOUTH
4052,SOUTH
4053,NORTHEAST
4054,SOUTH
4055,NORTHEAST
4056,SOUTH
4057,SOUTH
4058,SOUTH
4059,SOUTH
4060,SOUTH
4061,SOUTH
4062,NORTHEAST
4063,NORTHEAST
4064,NORTHEAST
4065,SOUTH
4066,SOUTH
4067,SOUTH
4068,SOUTH
4069,SOUTH
4070,SOUTH
4071,SOUTH
4072,SOUTH
4073,SOUTH
4074,NORTHEAST
4075,SOUTH
4076,SOUTH
4077,NORTHEAST
4078,SOUTH
4079,SOUTH
4080,NORTHEAST
4081,SOUTH
4082,NORTHEAST
4083,SOUTH
4084,SOUTH
4085,NORTHEAST
4086,SOUTH
4087,SOUTH
4088,SOUTH
4089,NORTHEAST
4090,NORTHEAST
4091,NORTHEAST
4092,NORTHEAST
4093,NORTHEAST
4094,SOUTH
4095,NORTHEAST
4096,NORTHEAST
4097,NORTHEAST
4098,NORTHEAST
4099,SOUTH
4100,NORTHEAST
4101,NORTHEAST
4102,NORTHEAST
4103,SOUTH
4104,NORTHEAST
4105,SOUTH
4106,NORTHEAST
4107,SOUTH
4108,NORTHEAST
4109,SOUTH
4110,SOUTH
4111,NORTHEAST
4112,SOUTH
4113,SOUTH
4114,SOUTH
4115,NORTHEAST
4116,SOUTH
4117,SOUTH
4118,NORTHEAST
4119,NORTHEAST
4120,NORTHEAST
4121,SOUTH
4122,SOUTH
4123,NORTHEAST
4124,NORTHEAST
4125,SOUTH
4126,NORTHEAST
4127,NORTHEAST
4128,NORTHEAST
4129,SOUTH
4130,SOUTH
4131,SOUTH
4132,SOUTH
4133,NORTHEAST
4134,NORTHEAST
4135,NORTHEAST
4136,SOUTH
4137,NORTHEAST
4138,NORTHEAST
4139,NORTHEAST
4140,NORTHEAST
4141,SOUTH
4142,NORTHEAST
4143,NORTHEAST
4144,SOUTH
4145,SOUTH
4146,NORTHEAST
4147,SOUTH
4148,NORTHEAST
4149,SOUTH
4150,NORTHEAST
4151,SOUTH
4152,NORTHEAST
4153,SOUTH
4154,SOUTH
4155,SOUTH
4156,SOUTH
4157,NORTHEAST
4158,SOUTH
4159,SOUTH
4160,NORTHEAST
4161,NORTHEAST
4162,SOUTH
4163,SOUTH
4164,NORTHEAST
4165,NORTHEAST
4166,SOUTH
4167,SOUTH
4168,SOUTH
4169,NORTHEAST
4170,SOUTH
4171,NORTHEAST
4172,SOUTH
4173,NORTHEAST
4174,SOUTH
4175,NORTHEAST
4176,SOUTH
4177,SOUTH
4178,SOUTH
4179,NORTHEAST
4180,NORTHEAST
4181,SOUTH
4182,NORTHEAST
4183,SOUTH
4184,SOUTH
4185,SOUTH
4186,NORTHEAST
4187,SOUTH
4188,SOUTH
4189,NORTHEAST
4190,SOUTH
4191,NORTHEAST
4192,SOUTH
4193,NORTHEAST
4194,NORTHEAST
4195,SOUTH
4196,NORTHEAST
4197,NORTHEAST
4198,SOUTH
4199,NORTHEAST
4200,SOUTH
4201,SOUTH
4202,NORTHEAST
4203,SOUTH
4204,SOUTH
4205,NORTHEAST
4206,SOUTH
4207,SOUTH
4208,NORTHEAST
4209,NORTHEAST
4210,SOUTH
4211,NORTHEAST
4212,SOUTH
4213,SOUTH
4214,SOUTH
4215,SOUTH
4216,NORTHEAST
4217,SOUTH
4218,NORTHEAST
4219,NORTHEAST
4220,SOUTH
4221,NORTHEAST
4222,NORTHEAST
4223,NORTHEAST
4224,SOUTH
4225,NORTHEAST
4226,NORTHEAST
4227,NORTHEAST
4228,NORTHEAST
4229,NORTHEAST
4230,NORTHEAST
4231,SOUTH
4232,SOUTH
4233,NORTHEAST
4234,SOUTH
4235,SOUTH
4236,NORTHEAST
4237,NORTHEAST
4238,NORTHEAST
4239,SOUTH
4240,NORTHEAST
4241,SOUTH
4242,NORTHEAST
4243,SOUTH
4244,SOUTH
4245,NORTHEAST
4246,NORTHEAST
4247,SOUTH
4248,SOUTH
4249,NORTHEAST
4250,NORTHEAST
4251,SOUTH
4252,SOUTH
4253,SOUTH
4254,NORTHEAST
4255,NORTHEAST
4256,SOUTH
4257,SOUTH
4258,NORTHEAST
4259,SOUTH
4260,SOUTH
4261,SOUTH
4262,SOUTH
4263,NORTHEAST
4264,SOUTH
4265,NORTHEAST
4266,SOUTH
4267,SOUTH
4268,SOUTH
4269,SOUTH
4270,SOUTH
4271,NORTHEAST
4272,NORTHEAST
4273,SOUTH
4274,NORTHEAST
4275,SOUTH
4276,SOUTH
4277,SOUTH
4278,SOUTH
4279,SOUTH
4280,SOUTH
4281,SOUTH
4282,NORTHEAST
4283,SOUTH
4284,SOUTH
4285,NORTHEAST
4286,SOUTH
4287,NORTHEAST
4288,NORTHEAST
4289,SOUTH
4290,NORTHEAST
4291,SOUTH
4292,SOUTH
4293,NORTHEAST
4294,SOUTH
4295,SOUTH
4296,SOUTH
4297,SOUTH
4298,SOUTH
4299,SOUTH
4300,SOUTH
4301,SOUTH
4302,SOUTH
4303,SOUTH
4304,SOUTH
4305,SOUTH
4306,SOUTH
4307,SOUTH
4308,SOUTH
4309,SOUTH
4310,SOUTH
4311,SOUTH
4312,SOUTH
4313,SOUTH
4314,NORTHEAST
4315,NORTHEAST
4316,NORTHEAST
4317,NORTHEAST
4318,NORTHEAST
4319,SOUTH
4320,SOUTH
4321,NORTHEAST
4322,NORTHEAST
4323,SOUTH
4324,SOUTH
4325,SOUTH
4326,SOUTH
4327,SOUTH
4328,NORTHEAST
4329,NORTHEAST
4330,NORTHEAST
4331,NORTHEAST
4332,NORTHEAST
4333,NORTHEAST
4334,NORTHEAST
4335,NORTHEAST
4336,NORTHEAST
